#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
drugbank_target|P35367 -            487 sp|P35367|HRH1_HUM   -            487  1.7e-275  912.3   1.0   1   1  6.9e-277  1.9e-275  912.2   1.0     1   487     1   487     1   487 1.00 Histamine H1 receptor (DB00215; DB00245; DB00246; DB00283; DB00321; DB00334; DB00341; DB00342; DB00354; DB00363; DB00366; DB00370; DB00405; DB00408; DB00420; DB00427; DB00433; DB00434; DB00455; DB00458; DB00477; DB00502; DB00540; DB00543; DB00555; DB00557; DB00568; DB00637; DB00656; DB00715; DB00719; DB00726; DB00734; DB00737; DB00748; DB00751; DB00767; DB00768; DB00777; DB00792; DB00797; DB00835; DB00902; DB00920; DB00934; DB00950; DB00967; DB00972; DB00985; DB01069; DB01071; DB01075; DB01084; DB01106; DB01114; DB01142; DB01146; DB01151; DB01173; DB01175; DB01176; DB01224; DB01237; DB01238; DB01239; DB01246; DB01267; DB01403; DB01615; DB01619; DB01620; DB01624; DB04837; DB04841; DB04890; DB04905; DB04946; DB05079; DB05080; DB05345; DB05381; DB05492; DB06016; DB06148; DB06153; DB06216; DB06229; DB06282; DB06678; DB06691; DB06698; DB06766; DB08799; DB08800; DB08801; DB08802; DB08922; DB08936; DB09016; DB09167; DB09195; DB09488; DB09555; DB11235; DB11591; DB11614; DB14185)
drugbank_target|P70174 -            488 sp|P35367|HRH1_HUM   -            487  1.1e-258  856.9   1.3   1   1  4.5e-260  1.2e-258  856.7   1.3     1   487     1   488     1   488 1.00 Histamine H1 receptor (DB11160)
drugbank_target|P08172 -            466 sp|P35367|HRH1_HUM   -            487  3.2e-142  472.8  20.2   1   2   1.6e-67   4.2e-66  221.7  10.8    20   226    16   222     1   249 0.91 Muscarinic acetylcholine receptor M2 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P08172 -            466 sp|P35367|HRH1_HUM   -            487  3.2e-142  472.8  20.2   2   2   3.4e-78     9e-77  256.9   1.9   309   486   279   458   260   459 0.97 Muscarinic acetylcholine receptor M2 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P08172 -            466 sp|P35367|HRH1_HUM   -            487  3.2e-142  472.8  20.2   1   2   1.6e-67   4.2e-66  221.7  10.8    20   226    16   222     1   249 0.91 Muscarinic acetylcholine receptor M2 (DB00202; DB00246; DB00280; DB00332; DB00334; DB00342; DB00363; DB00376; DB00383; DB00387; DB00392; DB00408; DB00411; DB00424; DB00434; DB00458; DB00462; DB00483; DB00496; DB00505; DB00508; DB00517; DB00572; DB00622; DB00725; DB00728; DB00747; DB00767; DB00785; DB00804; DB00809; DB00835; DB00907; DB00934; DB00940; DB00986; DB01019; DB01036; DB01062; DB01069; DB01075; DB01085; DB01135; DB01142; DB01148; DB01151; DB01224; DB01226; DB01231; DB01238; DB01239; DB01336; DB01337; DB01338; DB01403; DB01409; DB01591; DB03128; DB04834; DB05752; DB06153; DB06702; DB06787; DB08801; DB08897; DB09076; DB09089; DB09167; DB09262; DB09300; DB11181; DB11235; DB12278; DB13581; DB14185)
drugbank_target|P08172 -            466 sp|P35367|HRH1_HUM   -            487  3.2e-142  472.8  20.2   2   2   3.4e-78     9e-77  256.9   1.9   309   486   279   458   260   459 0.97 Muscarinic acetylcholine receptor M2 (DB00202; DB00246; DB00280; DB00332; DB00334; DB00342; DB00363; DB00376; DB00383; DB00387; DB00392; DB00408; DB00411; DB00424; DB00434; DB00458; DB00462; DB00483; DB00496; DB00505; DB00508; DB00517; DB00572; DB00622; DB00725; DB00728; DB00747; DB00767; DB00785; DB00804; DB00809; DB00835; DB00907; DB00934; DB00940; DB00986; DB01019; DB01036; DB01062; DB01069; DB01075; DB01085; DB01135; DB01142; DB01148; DB01151; DB01224; DB01226; DB01231; DB01238; DB01239; DB01336; DB01337; DB01338; DB01403; DB01409; DB01591; DB03128; DB04834; DB05752; DB06153; DB06702; DB06787; DB08801; DB08897; DB09076; DB09089; DB09167; DB09262; DB09300; DB11181; DB11235; DB12278; DB13581; DB14185)
drugbank_target|P30939 -            366 sp|P35367|HRH1_HUM   -            487    5e-120  399.6  20.6   1   2   2.4e-68   6.5e-67  224.4  13.5    11   226     7   217     4   218 0.95 5-hydroxytryptamine receptor 1F (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P30939 -            366 sp|P35367|HRH1_HUM   -            487    5e-120  399.6  20.6   2   2   7.8e-56   2.1e-54  183.1   0.9   341   486   215   365   210   366 0.98 5-hydroxytryptamine receptor 1F (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P30939 -            366 sp|P35367|HRH1_HUM   -            487    5e-120  399.6  20.6   1   2   2.4e-68   6.5e-67  224.4  13.5    11   226     7   217     4   218 0.95 5-hydroxytryptamine receptor 1F (DB00334; DB01221)
drugbank_target|P30939 -            366 sp|P35367|HRH1_HUM   -            487    5e-120  399.6  20.6   2   2   7.8e-56   2.1e-54  183.1   0.9   341   486   215   365   210   366 0.98 5-hydroxytryptamine receptor 1F (DB00334; DB01221)
drugbank_target|P30939 -            366 sp|P35367|HRH1_HUM   -            487    5e-120  399.6  20.6   1   2   2.4e-68   6.5e-67  224.4  13.5    11   226     7   217     4   218 0.95 5-hydroxytryptamine receptor 1F (DB00216; DB00247; DB00315; DB00669; DB00696; DB00952; DB00953; DB06148; DB11732)
drugbank_target|P30939 -            366 sp|P35367|HRH1_HUM   -            487    5e-120  399.6  20.6   2   2   7.8e-56   2.1e-54  183.1   0.9   341   486   215   365   210   366 0.98 5-hydroxytryptamine receptor 1F (DB00216; DB00247; DB00315; DB00669; DB00696; DB00952; DB00953; DB06148; DB11732)
drugbank_target|P08173 -            479 sp|P35367|HRH1_HUM   -            487  3.1e-115  383.7  12.7   1   2   1.4e-75   3.8e-74  248.2   4.6    15   251    20   257     8   270 0.94 Muscarinic acetylcholine receptor M4 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P08173 -            479 sp|P35367|HRH1_HUM   -            487  3.1e-115  383.7  12.7   2   2   5.7e-43   1.5e-41  140.7   1.1   386   486   369   471   287   472 0.89 Muscarinic acetylcholine receptor M4 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P08173 -            479 sp|P35367|HRH1_HUM   -            487  3.1e-115  383.7  12.7   1   2   1.4e-75   3.8e-74  248.2   4.6    15   251    20   257     8   270 0.94 Muscarinic acetylcholine receptor M4 (DB00246; DB00334; DB00342; DB00363; DB00376; DB00387; DB00408; DB00411; DB00424; DB00458; DB00496; DB00572; DB00622; DB00725; DB00747; DB00767; DB00809; DB00835; DB00934; DB00940; DB01019; DB01036; DB01069; DB01085; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB01625; DB03128; DB05752; DB06702; DB06787; DB08897; DB09076; DB09089; DB09167; DB11181; DB11235; DB12278; DB13581; DB14185)
drugbank_target|P08173 -            479 sp|P35367|HRH1_HUM   -            487  3.1e-115  383.7  12.7   2   2   5.7e-43   1.5e-41  140.7   1.1   386   486   369   471   287   472 0.89 Muscarinic acetylcholine receptor M4 (DB00246; DB00334; DB00342; DB00363; DB00376; DB00387; DB00408; DB00411; DB00424; DB00458; DB00496; DB00572; DB00622; DB00725; DB00747; DB00767; DB00809; DB00835; DB00934; DB00940; DB01019; DB01036; DB01069; DB01085; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB01625; DB03128; DB05752; DB06702; DB06787; DB08897; DB09076; DB09089; DB09167; DB11181; DB11235; DB12278; DB13581; DB14185)
drugbank_target|P20309 -            590 sp|P35367|HRH1_HUM   -            487  3.9e-115  383.4  26.1   1   2   2.6e-69   6.9e-68  227.6  11.1    23   233    64   274    53   288 0.95 Muscarinic acetylcholine receptor M3 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P20309 -            590 sp|P35367|HRH1_HUM   -            487  3.9e-115  383.4  26.1   2   2   1.7e-50   4.5e-49  165.6   2.2   333   486   391   562   379   563 0.86 Muscarinic acetylcholine receptor M3 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P20309 -            590 sp|P35367|HRH1_HUM   -            487  3.9e-115  383.4  26.1   1   2   2.6e-69   6.9e-68  227.6  11.1    23   233    64   274    53   288 0.95 Muscarinic acetylcholine receptor M3 (DB00185; DB00193; DB00202; DB00209; DB00246; DB00280; DB00332; DB00334; DB00342; DB00363; DB00376; DB00383; DB00387; DB00408; DB00411; DB00424; DB00434; DB00458; DB00462; DB00477; DB00496; DB00502; DB00505; DB00517; DB00572; DB00599; DB00622; DB00725; DB00747; DB00767; DB00809; DB00835; DB00934; DB00940; DB00986; DB01019; DB01036; DB01062; DB01069; DB01085; DB01142; DB01151; DB01224; DB01226; DB01231; DB01238; DB01239; DB01337; DB01338; DB01403; DB01409; DB01591; DB01625; DB03128; DB04365; DB04843; DB05752; DB06153; DB06702; DB06709; DB06787; DB08897; DB09076; DB09089; DB09167; DB09262; DB09300; DB11181; DB11235; DB12278; DB13581; DB13720; DB14185)
drugbank_target|P20309 -            590 sp|P35367|HRH1_HUM   -            487  3.9e-115  383.4  26.1   2   2   1.7e-50   4.5e-49  165.6   2.2   333   486   391   562   379   563 0.86 Muscarinic acetylcholine receptor M3 (DB00185; DB00193; DB00202; DB00209; DB00246; DB00280; DB00332; DB00334; DB00342; DB00363; DB00376; DB00383; DB00387; DB00408; DB00411; DB00424; DB00434; DB00458; DB00462; DB00477; DB00496; DB00502; DB00505; DB00517; DB00572; DB00599; DB00622; DB00725; DB00747; DB00767; DB00809; DB00835; DB00934; DB00940; DB00986; DB01019; DB01036; DB01062; DB01069; DB01085; DB01142; DB01151; DB01224; DB01226; DB01231; DB01238; DB01239; DB01337; DB01338; DB01403; DB01409; DB01591; DB01625; DB03128; DB04365; DB04843; DB05752; DB06153; DB06702; DB06709; DB06787; DB08897; DB09076; DB09089; DB09167; DB09262; DB09300; DB11181; DB11235; DB12278; DB13581; DB13720; DB14185)
drugbank_target|P28222 -            390 sp|P35367|HRH1_HUM   -            487    2e-114  381.1  19.7   1   2   1.8e-73   4.7e-72  241.3  13.4     2   231    27   248    26   261 0.94 5-hydroxytryptamine receptor 1B (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P28222 -            390 sp|P35367|HRH1_HUM   -            487    2e-114  381.1  19.7   2   2   3.7e-44     1e-42  144.6   0.3   355   486   258   387   246   388 0.93 5-hydroxytryptamine receptor 1B (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P28222 -            390 sp|P35367|HRH1_HUM   -            487    2e-114  381.1  19.7   1   2   1.8e-73   4.7e-72  241.3  13.4     2   231    27   248    26   261 0.94 5-hydroxytryptamine receptor 1B (DB00334; DB01221)
drugbank_target|P28222 -            390 sp|P35367|HRH1_HUM   -            487    2e-114  381.1  19.7   2   2   3.7e-44     1e-42  144.6   0.3   355   486   258   387   246   388 0.93 5-hydroxytryptamine receptor 1B (DB00334; DB01221)
drugbank_target|P28222 -            390 sp|P35367|HRH1_HUM   -            487    2e-114  381.1  19.7   1   2   1.8e-73   4.7e-72  241.3  13.4     2   231    27   248    26   261 0.94 5-hydroxytryptamine receptor 1B (DB00216; DB00246; DB00247; DB00248; DB00315; DB00320; DB00321; DB00363; DB00408; DB00543; DB00571; DB00589; DB00669; DB00696; DB00714; DB00904; DB00918; DB00952; DB00953; DB00960; DB00998; DB01186; DB01200; DB01224; DB01238; DB01359; DB01392; DB04884; DB06096; DB06153; DB06216; DB08807; DB09068; DB14185)
drugbank_target|P28222 -            390 sp|P35367|HRH1_HUM   -            487    2e-114  381.1  19.7   2   2   3.7e-44     1e-42  144.6   0.3   355   486   258   387   246   388 0.93 5-hydroxytryptamine receptor 1B (DB00216; DB00246; DB00247; DB00248; DB00315; DB00320; DB00321; DB00363; DB00408; DB00543; DB00571; DB00589; DB00669; DB00696; DB00714; DB00904; DB00918; DB00952; DB00953; DB00960; DB00998; DB01186; DB01200; DB01224; DB01238; DB01359; DB01392; DB04884; DB06096; DB06153; DB06216; DB08807; DB09068; DB14185)
drugbank_target|P28566 -            365 sp|P35367|HRH1_HUM   -            487  3.7e-112  373.6  23.6   1   2   2.4e-72   6.4e-71  237.6  20.1     5   228     3   220     1   227 0.94 5-hydroxytryptamine receptor 1E (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P28566 -            365 sp|P35367|HRH1_HUM   -            487  3.7e-112  373.6  23.6   2   2   2.3e-42   6.3e-41  138.7   0.1   351   486   223   362   218   363 0.96 5-hydroxytryptamine receptor 1E (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P28566 -            365 sp|P35367|HRH1_HUM   -            487  3.7e-112  373.6  23.6   1   2   2.4e-72   6.4e-71  237.6  20.1     5   228     3   220     1   227 0.94 5-hydroxytryptamine receptor 1E (DB00334; DB01221)
drugbank_target|P28566 -            365 sp|P35367|HRH1_HUM   -            487  3.7e-112  373.6  23.6   2   2   2.3e-42   6.3e-41  138.7   0.1   351   486   223   362   218   363 0.96 5-hydroxytryptamine receptor 1E (DB00334; DB01221)
drugbank_target|P28566 -            365 sp|P35367|HRH1_HUM   -            487  3.7e-112  373.6  23.6   1   2   2.4e-72   6.4e-71  237.6  20.1     5   228     3   220     1   227 0.94 5-hydroxytryptamine receptor 1E (DB00246; DB00247; DB00315; DB00363; DB00408; DB01224; DB01238; DB14185)
drugbank_target|P28566 -            365 sp|P35367|HRH1_HUM   -            487  3.7e-112  373.6  23.6   2   2   2.3e-42   6.3e-41  138.7   0.1   351   486   223   362   218   363 0.96 5-hydroxytryptamine receptor 1E (DB00246; DB00247; DB00315; DB00363; DB00408; DB01224; DB01238; DB14185)
drugbank_target|P11229 -            460 sp|P35367|HRH1_HUM   -            487  1.8e-111  371.3   1.0   1   2   1.1e-69   2.8e-68  228.9   0.8    25   231    23   229    19   253 0.95 Muscarinic acetylcholine receptor M1 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P11229 -            460 sp|P35367|HRH1_HUM   -            487  1.8e-111  371.3   1.0   2   2   5.4e-43   1.4e-41  140.8   0.0   370   486   320   436   275   437 0.88 Muscarinic acetylcholine receptor M1 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P11229 -            460 sp|P35367|HRH1_HUM   -            487  1.8e-111  371.3   1.0   1   2   1.1e-69   2.8e-68  228.9   0.8    25   231    23   229    19   253 0.95 Muscarinic acetylcholine receptor M1 (DB00185; DB00193; DB00202; DB00209; DB00219; DB00245; DB00246; DB00280; DB00332; DB00334; DB00342; DB00354; DB00363; DB00376; DB00383; DB00387; DB00392; DB00408; DB00411; DB00420; DB00424; DB00434; DB00458; DB00462; DB00477; DB00483; DB00496; DB00505; DB00508; DB00517; DB00543; DB00572; DB00622; DB00670; DB00725; DB00747; DB00767; DB00771; DB00782; DB00804; DB00805; DB00809; DB00810; DB00835; DB00875; DB00907; DB00934; DB00940; DB00942; DB00979; DB00986; DB01019; DB01036; DB01062; DB01069; DB01085; DB01142; DB01148; DB01151; DB01175; DB01224; DB01231; DB01233; DB01238; DB01239; DB01403; DB01409; DB01591; DB01618; DB02010; DB03128; DB04365; DB04843; DB05152; DB05752; DB05766; DB06153; DB06702; DB06787; DB08897; DB09076; DB09089; DB09167; DB09262; DB11156; DB11181; DB11235; DB12278; DB13581; DB14185)
drugbank_target|P11229 -            460 sp|P35367|HRH1_HUM   -            487  1.8e-111  371.3   1.0   2   2   5.4e-43   1.4e-41  140.8   0.0   370   486   320   436   275   437 0.88 Muscarinic acetylcholine receptor M1 (DB00185; DB00193; DB00202; DB00209; DB00219; DB00245; DB00246; DB00280; DB00332; DB00334; DB00342; DB00354; DB00363; DB00376; DB00383; DB00387; DB00392; DB00408; DB00411; DB00420; DB00424; DB00434; DB00458; DB00462; DB00477; DB00483; DB00496; DB00505; DB00508; DB00517; DB00543; DB00572; DB00622; DB00670; DB00725; DB00747; DB00767; DB00771; DB00782; DB00804; DB00805; DB00809; DB00810; DB00835; DB00875; DB00907; DB00934; DB00940; DB00942; DB00979; DB00986; DB01019; DB01036; DB01062; DB01069; DB01085; DB01142; DB01148; DB01151; DB01175; DB01224; DB01231; DB01233; DB01238; DB01239; DB01403; DB01409; DB01591; DB01618; DB02010; DB03128; DB04365; DB04843; DB05152; DB05752; DB05766; DB06153; DB06702; DB06787; DB08897; DB09076; DB09089; DB09167; DB09262; DB11156; DB11181; DB11235; DB12278; DB13581; DB14185)
drugbank_target|P28221 -            377 sp|P35367|HRH1_HUM   -            487  1.8e-107  358.1  21.6   1   2   1.2e-67   3.2e-66  222.1  16.4    24   222    35   229    12   246 0.92 5-hydroxytryptamine receptor 1D (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P28221 -            377 sp|P35367|HRH1_HUM   -            487  1.8e-107  358.1  21.6   2   2   1.4e-42   3.8e-41  139.4   0.2   360   486   249   374   237   375 0.91 5-hydroxytryptamine receptor 1D (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P28221 -            377 sp|P35367|HRH1_HUM   -            487  1.8e-107  358.1  21.6   1   2   1.2e-67   3.2e-66  222.1  16.4    24   222    35   229    12   246 0.92 5-hydroxytryptamine receptor 1D (DB00334; DB01221)
drugbank_target|P28221 -            377 sp|P35367|HRH1_HUM   -            487  1.8e-107  358.1  21.6   2   2   1.4e-42   3.8e-41  139.4   0.2   360   486   249   374   237   375 0.91 5-hydroxytryptamine receptor 1D (DB00334; DB01221)
drugbank_target|P28221 -            377 sp|P35367|HRH1_HUM   -            487  1.8e-107  358.1  21.6   1   2   1.2e-67   3.2e-66  222.1  16.4    24   222    35   229    12   246 0.92 5-hydroxytryptamine receptor 1D (DB00216; DB00246; DB00248; DB00315; DB00320; DB00321; DB00363; DB00408; DB00589; DB00669; DB00696; DB00714; DB00726; DB00734; DB00918; DB00952; DB00953; DB00998; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB04948; DB06096; DB06153; DB14185)
drugbank_target|P28221 -            377 sp|P35367|HRH1_HUM   -            487  1.8e-107  358.1  21.6   2   2   1.4e-42   3.8e-41  139.4   0.2   360   486   249   374   237   375 0.91 5-hydroxytryptamine receptor 1D (DB00216; DB00246; DB00248; DB00315; DB00320; DB00321; DB00363; DB00408; DB00589; DB00669; DB00696; DB00714; DB00726; DB00734; DB00918; DB00952; DB00953; DB00998; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB04948; DB06096; DB06153; DB14185)
drugbank_target|P08912 -            532 sp|P35367|HRH1_HUM   -            487  1.8e-106  354.9  20.7   1   2   2.6e-71   6.9e-70  234.2   4.6    22   280    25   282     6   302 0.88 Muscarinic acetylcholine receptor M5 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P08912 -            532 sp|P35367|HRH1_HUM   -            487  1.8e-106  354.9  20.7   2   2   6.4e-39   1.7e-37  127.4   7.0   396   486   423   513   414   514 0.97 Muscarinic acetylcholine receptor M5 (DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855)
drugbank_target|P08912 -            532 sp|P35367|HRH1_HUM   -            487  1.8e-106  354.9  20.7   1   2   2.6e-71   6.9e-70  234.2   4.6    22   280    25   282     6   302 0.88 Muscarinic acetylcholine receptor M5 (DB00246; DB00342; DB00363; DB00376; DB00408; DB00458; DB00483; DB00496; DB00572; DB00622; DB00725; DB00747; DB00767; DB00835; DB00934; DB00940; DB01036; DB01069; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB05752; DB06702; DB08897; DB09076; DB09167; DB11181; DB11235; DB12278; DB13581; DB14185)
drugbank_target|P08912 -            532 sp|P35367|HRH1_HUM   -            487  1.8e-106  354.9  20.7   2   2   6.4e-39   1.7e-37  127.4   7.0   396   486   423   513   414   514 0.97 Muscarinic acetylcholine receptor M5 (DB00246; DB00342; DB00363; DB00376; DB00408; DB00458; DB00483; DB00496; DB00572; DB00622; DB00725; DB00747; DB00767; DB00835; DB00934; DB00940; DB01036; DB01069; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB05752; DB06702; DB08897; DB09076; DB09167; DB11181; DB11235; DB12278; DB13581; DB14185)
drugbank_target|P08908 -            422 sp|P35367|HRH1_HUM   -            487  2.3e-103  344.6   8.6   1   2   7.1e-70   1.9e-68  229.4   0.3    24   245    33   251    22   270 0.89 5-hydroxytryptamine receptor 1A (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P08908 -            422 sp|P35367|HRH1_HUM   -            487  2.3e-103  344.6   8.6   2   2   2.5e-36   6.8e-35  118.8   2.7   393   486   323   418   316   419 0.89 5-hydroxytryptamine receptor 1A (DB00715; DB01049; DB01239; DB09304; DB11273; DB12141; DB13025; DB13345)
drugbank_target|P08908 -            422 sp|P35367|HRH1_HUM   -            487  2.3e-103  344.6   8.6   1   2   7.1e-70   1.9e-68  229.4   0.3    24   245    33   251    22   270 0.89 5-hydroxytryptamine receptor 1A (DB00334; DB01221)
drugbank_target|P08908 -            422 sp|P35367|HRH1_HUM   -            487  2.3e-103  344.6   8.6   2   2   2.5e-36   6.8e-35  118.8   2.7   393   486   323   418   316   419 0.89 5-hydroxytryptamine receptor 1A (DB00334; DB01221)
drugbank_target|P08908 -            422 sp|P35367|HRH1_HUM   -            487  2.3e-103  344.6   8.6   1   2   7.1e-70   1.9e-68  229.4   0.3    24   245    33   251    22   270 0.89 5-hydroxytryptamine receptor 1A (DB00216; DB00246; DB00247; DB00248; DB00315; DB00321; DB00363; DB00408; DB00413; DB00422; DB00458; DB00477; DB00490; DB00502; DB00540; DB00543; DB00571; DB00589; DB00656; DB00669; DB00696; DB00714; DB00726; DB00734; DB00866; DB00904; DB00952; DB00960; DB00988; DB01142; DB01149; DB01151; DB01175; DB01186; DB01200; DB01224; DB01238; DB01267; DB01359; DB01392; DB01614; DB01616; DB01618; DB01621; DB01622; DB04829; DB04884; DB04888; DB04908; DB04946; DB04948; DB04970; DB05271; DB05339; DB05509; DB05562; DB06016; DB06148; DB06153; DB06216; DB06393; DB06446; DB06454; DB06506; DB06538; DB06684; DB08807; DB08810; DB08815; DB08922; DB09061; DB09068; DB09128; DB09167; DB09244; DB09289; DB11755; DB12061; DB14009; DB14010; DB14011; DB14185; DB15665)
drugbank_target|P08908 -            422 sp|P35367|HRH1_HUM   -            487  2.3e-103  344.6   8.6   2   2   2.5e-36   6.8e-35  118.8   2.7   393   486   323   418   316   419 0.89 5-hydroxytryptamine receptor 1A (DB00216; DB00246; DB00247; DB00248; DB00315; DB00321; DB00363; DB00408; DB00413; DB00422; DB00458; DB00477; DB00490; DB00502; DB00540; DB00543; DB00571; DB00589; DB00656; DB00669; DB00696; DB00714; DB00726; DB00734; DB00866; DB00904; DB00952; DB00960; DB00988; DB01142; DB01149; DB01151; DB01175; DB01186; DB01200; DB01224; DB01238; DB01267; DB01359; DB01392; DB01614; DB01616; DB01618; DB01621; DB01622; DB04829; DB04884; DB04888; DB04908; DB04946; DB04948; DB04970; DB05271; DB05339; DB05509; DB05562; DB06016; DB06148; DB06153; DB06216; DB06393; DB06446; DB06454; DB06506; DB06538; DB06684; DB08807; DB08810; DB08815; DB08922; DB09061; DB09068; DB09128; DB09167; DB09244; DB09289; DB11755; DB12061; DB14009; DB14010; DB14011; DB14185; DB15665)
