#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
drugbank_target|Q05318 -           2212 sp|Q05318|L_EBOZM    -           2212         0 4840.4  18.2   1   1         0         0 4840.3  18.2     1  2212     1  2212     1  2212 1.00 RNA-directed RNA polymerase L (DB11676; DB14761; DB15686)
drugbank_target|P26676 -           2262 sp|Q05318|L_EBOZM    -           2212         0 1799.3   9.9   1   3  2.4e-153  2.5e-150  500.1   0.2   227   623   230   623   224   650 0.97 RNA-directed RNA polymerase L (DB00811; DB06408)
drugbank_target|P26676 -           2262 sp|Q05318|L_EBOZM    -           2212         0 1799.3   9.9   2   3         0         0 1302.4   4.0   619  1528   655  1555   634  1566 0.99 RNA-directed RNA polymerase L (DB00811; DB06408)
drugbank_target|P26676 -           2262 sp|Q05318|L_EBOZM    -           2212         0 1799.3   9.9   3   3      0.23   2.4e+02   -3.9   0.0  1922  2002  1911  1992  1904  1995 0.62 RNA-directed RNA polymerase L (DB00811; DB06408)
drugbank_target|P11213 -           2142 sp|Q05318|L_EBOZM    -           2212         0 1594.0   0.0   1   2         0         0 1380.0   0.0   230  1365   236  1333   219  1348 0.99 Large structural protein (DB11603)
drugbank_target|P11213 -           2142 sp|Q05318|L_EBOZM    -           2212         0 1594.0   0.0   2   2   2.1e-66   2.2e-63  211.8   0.0  1804  1961  1673  1833  1657  1879 0.87 Large structural protein (DB11603)
drugbank_target|P80376 -            129 sp|Q05318|L_EBOZM    -           2212   2.4e-26   88.9   0.1   1   1   2.7e-29   2.9e-26   88.7   0.1  1159  1265    15   118     4   124 0.96 30S ribosomal protein S11 (DB08185)
drugbank_target|L0LZJ6 -            129 sp|Q05318|L_EBOZM    -           2212   3.3e-10   35.4   0.0   1   1   3.9e-13   4.1e-10   35.1   0.0  1160  1265    18   120    11   122 0.93 30S ribosomal protein S11 (DB12615)
#
# Program:         jackhmmer
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SEARCH
# Query file:      /prod/www/nslab/NOD/Results/SC_ebola_RdRp_results_0.677//query.fasta
# Target file:     source/1-DgB_TargetProteins.fasta
# Option settings: /prod/www/nslab/NOD/dependencies/hmmer-3.3.1/bin/jackhmmer -N 3 -o /prod/www/nslab/NOD/Results/SC_ebola_RdRp_results_0.677//pyRunHmmer.smry -A /prod/www/nslab/NOD/Results/SC_ebola_RdRp_results_0.677//pyRunHmmer.align --domtblout /prod/www/nslab/NOD/Results/SC_ebola_RdRp_results_0.677//pyRunHmmer.tsv --noali --incE 5 --qformat FASTA --tformat FASTA /prod/www/nslab/NOD/Results/SC_ebola_RdRp_results_0.677//query.fasta source/1-DgB_TargetProteins.fasta 
# Current dir:     /data/prod/www/NOD_v-2
# Date:            Tue Sep 22 16:30:14 2020
# [ok]
